대학,모집단위,적용학년도,자료상태,구분,핵심과목,권장과목,추가조건,출처기관,출처명,출처URL,발표일,비고,검색키워드
전북대,사회과학계열,2028,2028 공식자료,사회과학대학,"영어, 사회",,,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,호남권 / 전북 / 상위단위: 사회과학대학,사회과학계열|사회과학|사회과학대학
전북대,생활과학계열,2028,2028 공식자료,생활과학대학,영어,,,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,호남권 / 전북 / 상위단위: 생활과학대학,생활과학계열|생활과학|생활과학대학
전북대,수의예과,2028,2028 공식자료,수의과대학,"영어, 과학",,,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,호남권 / 전북 / 상위단위: 수의과대학,수의예과|수의과대학|의대|의학|의예
전북대,약학과,2028,2028 공식자료,약학대학,과학,,,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,호남권 / 전북 / 상위단위: 약학대학,약학과|약학|약학대학|약대
전북대,의예과,2028,2028 공식자료,의과대학,"수학, 영어",,,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,호남권 / 전북 / 상위단위: 의과대학,의예과|의과대학|의대|의학|의예
전북대,고고문화인류학과,2028,2028 공식자료,인문대학,사회,,,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,호남권 / 전북 / 상위단위: 인문대학,고고문화인류학과|고고문화인류학|인문대학
전북대,국어국문학과,2028,2028 공식자료,인문대학,"국어, 영어",,,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,호남권 / 전북 / 상위단위: 인문대학,국어국문학과|국어국문학|인문대학
전북대,독일학과,2028,2028 공식자료,인문대학,"영어, 독일어",,,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,호남권 / 전북 / 상위단위: 인문대학,독일학과|독일학|인문대학
전북대,문헌정보학과,2028,2028 공식자료,인문대학,영어,,,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,호남권 / 전북 / 상위단위: 인문대학,문헌정보학과|문헌정보학|인문대학
전북대,사학과,2028,2028 공식자료,인문대학,사회,,,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,호남권 / 전북 / 상위단위: 인문대학,사학과|사학|인문대학
전북대,스페인·중남미학과,2028,2028 공식자료,인문대학,"영어, 스페인어",,,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,호남권 / 전북 / 상위단위: 인문대학,스페인·중남미학과|스페인·중남미학|인문대학
전북대,영어영문학과,2028,2028 공식자료,인문대학,"국어, 영어",,,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,호남권 / 전북 / 상위단위: 인문대학,영어영문학과|영어영문학|인문대학
전북대,일본학과,2028,2028 공식자료,인문대학,"영어, 일본어",,,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,호남권 / 전북 / 상위단위: 인문대학,일본학과|일본학|인문대학
전북대,중어중문학과,2028,2028 공식자료,인문대학,"영어, 중국어",,,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,호남권 / 전북 / 상위단위: 인문대학,중어중문학과|중어중문학|인문대학
전북대,철학과,2028,2028 공식자료,인문대학,"국어, 사회",,,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,호남권 / 전북 / 상위단위: 인문대학,철학과|철학|인문대학
전북대,프랑스·아프리카학과,2028,2028 공식자료,인문대학,"영어, 프랑스어",,,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,호남권 / 전북 / 상위단위: 인문대학,프랑스·아프리카학과|프랑스·아프리카학|인문대학
전북대,국제학부,2028,2028 공식자료,인문대학,"영어, 사회",,,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,호남권 / 전북 / 상위단위: 인문대학,국제학부|국제|인문대학
전북대,자연과학계열1,2028,2028 공식자료,자연과학대학,"수학, 과학",,,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,호남권 / 전북 / 상위단위: 자연과학대학,자연과학계열1|자연과학대학
전북대,자연과학계열2,2028,2028 공식자료,자연과학대학,"수학, 과학",,,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,호남권 / 전북 / 상위단위: 자연과학대학,자연과학계열2|자연과학대학
전북대,스포츠과학과,2028,2028 공식자료,자연과학대학,"사회, 과학",,,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,호남권 / 전북 / 상위단위: 자연과학대학,스포츠과학과|스포츠과학|자연과학대학
전북대,치의예과,2028,2028 공식자료,치과대학,"수학, 과학",,,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,호남권 / 전북 / 상위단위: 치과대학,치의예과|치과대학|의대|의학|의예
전북대,환경생명자원계열,2028,2028 공식자료,환경생명자원대학,"영어, 과학",,,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,호남권 / 전북 / 상위단위: 환경생명자원대학,환경생명자원계열|환경생명자원|환경생명자원대학
전주대,인문콘텐츠대학,2028,2028 공식자료,,"국어, 영어, 사회, 예술, 제2외국어, 교양",,일반선택 과목 2과목 이상,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,호남권 / 전북,인문콘텐츠대학
전주대,경찰학과,2028,2028 공식자료,사회과학대학,"사회와 문화, 현대사회와 윤리, 도시와 미래탐구, 법과 사회, 윤리와 사상",,,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,호남권 / 전북 / 상위단위: 사회과학대학,경찰학과|경찰학|사회과학대학
전주대,문헌정보학과,2028,2028 공식자료,사회과학대학,"사회와 문화, 현대사회와 윤리, 정치, 법과 사회, 경제, 윤리와 사상, 인문학과 윤리, 화법과 언어, 독서와 작문, 문학, 주제 탐구 독서, 문학과 영상, 직무 의사소통, 영어Ⅰ, 영미 문학 읽기, 독해와 작문",,"-국어 융합선택 과목: 독서 토론과 글쓰기, 매체 의사소통, 언어생활 탐구 -",한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,호남권 / 전북 / 상위단위: 사회과학대학,문헌정보학과|문헌정보학|사회과학대학
전주대,법학과,2028,2028 공식자료,사회과학대학,"사회와 문화, 현대사회와 윤리, 정치, 법과 사회, 경제, 윤리와 사상, 국제관계의 이해",,,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,호남권 / 전북 / 상위단위: 사회과학대학,법학과|법학|사회과학대학
전주대,사회복지학과,2028,2028 공식자료,사회과학대학,"사회와 문화, 현대사회와 윤리, 정치, 법과 사회, 경제, 윤리와 사상, 인문학과 윤리, 화법과 언어, 직무 의사소통, 생태와 환경, 인간과 심리",,-국어 융합선택 과목: 언어생활 탐구 -,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,호남권 / 전북 / 상위단위: 사회과학대학,사회복지학과|사회복지학|사회과학대학
전주대,상담심리학과,2028,2028 공식자료,사회과학대학,"화법과 언어, 독서와 작문, 주제 탐구 독서, 직무 의사소통",,,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,호남권 / 전북 / 상위단위: 사회과학대학,상담심리학과|상담심리학|사회과학대학
전주대,행정학과,2028,2028 공식자료,사회과학대학,"사회와 문학, 현대사회와 윤리, 정치, 법과 사회, 윤리와 사상, 국제관계의 이해, 확률과 통계, 직무 수학, 영어Ⅰ, 직무 영어, 진로와 직업, 인간과 철학, 인간과 심리",,-수학 융합선택 과목: 실용 통계 -영어 융합선택 과목: 실생활 영어 회화 -교양 융합선택 과목: 논술,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,호남권 / 전북 / 상위단위: 사회과학대학,행정학과|행정학|사회과학대학
전주대,경영대학,2028,2028 공식자료,,국어,,2과목 이상,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,호남권 / 전북,경영대학
전주대,간호학과,2028,2028 공식자료,의과학대학,"국어, 수학, 영어, 과학",,2과목 이상,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,호남권 / 전북 / 상위단위: 의과학대학,간호학과|간호학|의과학대학|간호
전주대,물리치료학과,2028,2028 공식자료,의과학대학,"영어, 과학",,일반선택 과목 2과목 이상,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,호남권 / 전북 / 상위단위: 의과학대학,물리치료학과|물리치료학|의과학대학
전주대,방사선학과,2028,2028 공식자료,의과학대학,"대수, 미적분Ⅰ, 확률과 통계, 기하, 미적분Ⅱ, 인공지능 수학, 물리학, 화학, 생명과학, 역학과 에너지, 전자기와 양자, 화학 반응의 세계, 세포와 물질대사, 과학과제 탐구",,"-수학 융합선택 과목: 수학과제 탐구 -과학 융합선택 과목: 과학의 역사와 문화, 융합과학 탐구",한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,호남권 / 전북 / 상위단위: 의과학대학,방사선학과|방사선학|의과학대학
전주대,보건관리학과,2028,2028 공식자료,의과학대학,"과학, 영어",,2과목 이상,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,호남권 / 전북 / 상위단위: 의과학대학,보건관리학과|보건관리학|의과학대학
전주대,작업치료학과,2028,2028 공식자료,의과학대학,"국어, 사회, 과학",,2과목 이상,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,호남권 / 전북 / 상위단위: 의과학대학,작업치료학과|작업치료학|의과학대학
전주대,식품영양학과,2028,2028 공식자료,의과학대학,과학,,"일반선택 과목, 진로선택 과목 1과목 이상",한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,호남권 / 전북 / 상위단위: 의과학대학,식품영양학과|식품영양학|의과학대학
전주대,재활학과,2028,2028 공식자료,의과학대학,"국어, 사회, 교양",,"-국어: 1과목 이상 -사회, 교양: 2과목 이상",한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,호남권 / 전북 / 상위단위: 의과학대학,재활학과|재활학|의과학대학
전주대,운동처방학과,2028,2028 공식자료,의과학대학,"국어, 영어, 과학, 체육",,2과목 이상,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,호남권 / 전북 / 상위단위: 의과학대학,운동처방학과|운동처방학|의과학대학
전주대,건축공학과,2028,2028 공식자료,공과대학,"국어, 영어, 대수, 미적분Ⅰ, 기하, 미적분Ⅱ, 사회, 과학",,"-국어, 영어: 1과목 이상 -사회: 일반선택 과목, 진로선택 과목 1과목 이상 -과학: 일반선택 과목, 진로선택 과목 2과목 이상",한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,호남권 / 전북 / 상위단위: 공과대학,건축공학과|건축공학|공과대학
전주대,토목환경공학과,2028,2028 공식자료,공과대학,"국어, 수학",,일반선택 과목1과목 이상,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,호남권 / 전북 / 상위단위: 공과대학,토목환경공학과|토목환경공학|공과대학
전주대,기계공학과,2028,2028 공식자료,공과대학,"대수, 미적분Ⅰ, 기하, 미적분Ⅱ",,-수학 융합선택 과목: 수학과제 탐구,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,호남권 / 전북 / 상위단위: 공과대학,기계공학과|기계공학|공과대학|기계
전주대,기계자동차공학과,2028,2028 공식자료,공과대학,"미적분Ⅰ, 미적분Ⅱ, 물리학",,,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,호남권 / 전북 / 상위단위: 공과대학,기계자동차공학과|기계자동차공학|공과대학
전주대,소방안전공학과,2028,2028 공식자료,공과대학,"미적분Ⅰ, 물리학, 화학",,,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,호남권 / 전북 / 상위단위: 공과대학,소방안전공학과|소방안전공학|공과대학
전주대,신소재화학공학과,2028,2028 공식자료,공과대학,과학,,"일반선택 과목, 진로선택 과목 1과목 이상",한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,호남권 / 전북 / 상위단위: 공과대학,신소재화학공학과|신소재화학공학|공과대학
전주대,전기전자공학과,2028,2028 공식자료,공과대학,미적분Ⅰ,,,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,호남권 / 전북 / 상위단위: 공과대학,전기전자공학과|전기전자공학|공과대학|전기전자|전자전기|전자공학|전기공학
전주대,정보통신공학과,2028,2028 공식자료,공과대학,"기술·가정, 정보, 로봇과 공학세계, 인공지능 기초, 데이터과학, 물리학, 과학(진로, 융합), 수학",,"-융합선택 과목: 창의 공학 설계, 소프트웨어와 생활 -물리학 외 과학 교과 진로선택 과목, 융합선택 과목 1과목 이상 -수학: 1과목 이상",한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,호남권 / 전북 / 상위단위: 공과대학,정보통신공학과|정보통신공학|공과대학
전주대,데이터사이언스학과,2028,2028 공식자료,소프트웨어융합대학,"대수, 미적분Ⅰ, 확률과 통계, 인공지능 수학",,,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,호남권 / 전북 / 상위단위: 소프트웨어융합대학,데이터사이언스학과|데이터사이언스학|소프트웨어융합대학
전주대,스마트미디어학과,2028,2028 공식자료,소프트웨어융합대학,"정보, 인공지능기초, 데이터과학",,융합선택 과목: 소프트웨어와 생활,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,호남권 / 전북 / 상위단위: 소프트웨어융합대학,스마트미디어학과|스마트미디어학|소프트웨어융합대학
전주대,인공지능학과,2028,2028 공식자료,소프트웨어융합대학,"대수, 미적분Ⅰ, 확률과 통계, 인공지능 수학",,,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,호남권 / 전북 / 상위단위: 소프트웨어융합대학,인공지능학과|인공지능학|소프트웨어융합대학
전주대,컴퓨터공학과,2028,2028 공식자료,소프트웨어융합대학,"대수, 미적분Ⅰ, 확률과 통계, 미적분Ⅱ, 인공지능 수학, 기술·가정, 정보, 인공지능 기초, 데이터 과학",,"융합선택 과목: 창의 공학 설계, 소프트웨어 생활",한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,호남권 / 전북 / 상위단위: 소프트웨어융합대학,컴퓨터공학과|컴퓨터공학|소프트웨어융합대학|컴공|컴퓨터과학|컴퓨터
전주대,게임콘텐츠학과,2028,2028 공식자료,문화융합대학,"국어, 수학, 예술",,6과목 이상,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,호남권 / 전북 / 상위단위: 문화융합대학,게임콘텐츠학과|게임콘텐츠학|문화융합대학
전주대,산업디자인학과,2028,2028 공식자료,문화융합대학,"미술, 기술·가정, 로봇과 공학세계, 생활과학 탐구, 진로와 직업, 생태와 환경, 인간과 철학, 인간과 심리, 논리와 사고",,융합선택 과목: 창의 공학 설계,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,호남권 / 전북 / 상위단위: 문화융합대학,산업디자인학과|산업디자인학|문화융합대학
전주대,영화방송학과,2028,2028 공식자료,문화융합대학,"국어, 사회, 예술",,2과목 이상,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,호남권 / 전북 / 상위단위: 문화융합대학,영화방송학과|영화방송학|문화융합대학
전주대,태권도학과,2028,2028 공식자료,문화융합대학,"체육1, 체육2, 운동과 건강, 스포츠 문화, 스포츠과학",,"융합선택 과목: 윤리문제 탐구, 스포츠 생활1, 스포츠 생활2",한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,호남권 / 전북 / 상위단위: 문화융합대학,태권도학과|태권도학|문화융합대학
전주대,관광경영학과,2028,2028 공식자료,문화관광대학,영어,,2과목 이상,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,호남권 / 전북 / 상위단위: 문화관광대학,관광경영학과|관광경영학|문화관광대학|경영학|경영
전주대,외식산업조리학과,2028,2028 공식자료,문화관광대학,"영어, 사회",,1과목 이상,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,호남권 / 전북 / 상위단위: 문화관광대학,외식산업조리학과|외식산업조리학|문화관광대학
전주대,호텔경영학과,2028,2028 공식자료,문화관광대학,영어,,2과목 이상,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,호남권 / 전북 / 상위단위: 문화관광대학,호텔경영학과|호텔경영학|문화관광대학|경영학|경영
전주대,패션산업학과,2028,2028 공식자료,문화관광대학,"영어, 생활과학 탐구",,-영어: 1과목 이상,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,호남권 / 전북 / 상위단위: 문화관광대학,패션산업학과|패션산업학|문화관광대학
전주대,한식조리학과,2028,2028 공식자료,문화관광대학,영어,,2과목 이상,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,호남권 / 전북 / 상위단위: 문화관광대학,한식조리학과|한식조리학|문화관광대학
전주대,국어교육과,2028,2028 공식자료,사범대학,국어,,1과목 이상,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,호남권 / 전북 / 상위단위: 사범대학,국어교육과|사범대학
전주대,영어교육과,2028,2028 공식자료,사범대학,영어,,2과목 이상,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,호남권 / 전북 / 상위단위: 사범대학,영어교육과|사범대학
전주대,중등특수교육과,2028,2028 공식자료,사범대학,국어,,2과목 이상,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,호남권 / 전북 / 상위단위: 사범대학,중등특수교육과|사범대학
전주대,한문교육과,2028,2028 공식자료,사범대학,"문학, 주제 탐구 독서, 한문, 한문 고전 읽기",,"융합선택 과목: 독서 토론과 글쓰기, 언어생활과 한자",한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,호남권 / 전북 / 상위단위: 사범대학,한문교육과|사범대학
전주대,가정교육과,2028,2028 공식자료,사범대학,"기술·가정, 생활과학 탐구",,"융합선택 과목: 생애설계와 자립, 아동발달과 부모",한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,호남권 / 전북 / 상위단위: 사범대학,가정교육과|사범대학
전주대,과학교육과,2028,2028 공식자료,사범대학,"물리학, 화학, 생명과학, 지구과학, 역학과 에너지, 전자기와 양자, 물리과 에너지, 화학 반응의 세계, 행성우주과학",,"융합선택 과목: 과학의 역사와 문화, 융합과학 탐구",한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,호남권 / 전북 / 상위단위: 사범대학,과학교육과|사범대학
전주대,수학교육과,2028,2028 공식자료,사범대학,수학,,"일반선택 과목 3과목 이상, 진로선택 과목 2과목 이상",한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,호남권 / 전북 / 상위단위: 사범대학,수학교육과|사범대학
전주대,사범대자율전공학부,2028,2028 공식자료,사범대학,"인간과 철학, 인간과 심리, 교육의 이해",,중 1과목 이상,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,호남권 / 전북 / 상위단위: 사범대학,사범대자율전공학부|사범대자율전공|사범대학
전주대,반려동물산업학부,2028,2028 공식자료,,"영어1, 영어2",,,한국대학교육협의회·대입정보포털 어디가,2028학년도 권역별 대학별 권장과목(반영과목),https://www.adiga.kr/uct/ces/archiveView.do?menuId=PCUCTCES1000&prtlBbsId=26634,,호남권 / 전북,반려동물산업학부|반려동물산업
